Date,Open,High,Low,Close,Volume
2020-11-21,1035.7577035843804,1040.3720302694514,1035.0899048661436,1036.6311304630556,7072310
2020-11-22,1010.6055993983939,1025.2935843049324,990.6414236645785,1012.8387378736769,5913478
2020-11-23,1034.0134660680606,1050.3464547611763,1024.3006116044312,1028.3760294207402,9303143
2020-11-24,1050.3852637908885,1055.8773084663596,1048.8717893386322,1057.795376690343,7353300
2020-11-25,1063.4965889643177,1067.9652614314098,1050.6315266373217,1062.9723482523343,6968333
2020-11-26,1076.86145508019,1079.895884919357,1070.4010538289087,1076.9629472421502,7210958
2020-11-27,1076.5976935276306,1091.072016720046,1060.1176653729633,1080.4100036006355,7601457
2020-11-28,1057.2780537906458,1066.9907592115437,1044.3923522046775,1058.51092527752,7679155
2020-11-29,1058.8809837057563,1069.513639334531,1056.6208777344007,1063.9272749883764,6737580
2020-11-30,1044.5403105214798,1052.5602655921948,1028.9690751026023,1046.0398743448704,6525724
2020-12-01,1064.9113479042758,1065.2807112060655,1063.3281712818898,1061.6503903535993,7025095
2020-12-02,1061.7792864171815,1064.2661299329918,1058.200177398432,1063.6984711923349,1225391
2020-12-03,1044.2493699261868,1060.4404615531,1037.84391647705,1038.2776930693735,7698541
2020-12-04,1037.5372306732002,1047.8955255397952,1034.3989950643854,1038.1004043556704,1191387
2020-12-05,1046.1058658237398,1056.4029201728204,1042.0451253552121,1045.9320553830676,4632632
2020-12-06,1034.3115545957978,1036.5248659371682,1032.5489199168624,1033.235266244882,5608474
2020-12-07,1017.3029134846241,1017.806109244036,1015.6693896971057,1016.6491055602297,3535394
2020-12-08,1022.2609876892176,1029.1594040949594,1022.229849413512,1012.6422833695555,6596526
2020-12-09,1027.2693830678663,1038.8027626523365,1022.780851027125,1024.4509415806212,4291070
2020-12-10,1016.8540390075871,1020.7425879572181,1004.7469042721287,1017.3260875712201,1686268
2020-12-11,1007.2744949356814,1008.9511255752687,997.709878313774,1008.0795912682385,1801955
2020-12-12,1011.9492546047169,1016.9326115001388,996.9228406813475,1006.7494791405377,3013148
2020-12-13,982.6414972050572,985.4829882970006,957.5456083276202,988.8601824439146,7835735
2020-12-14,954.980850994752,978.4284971653484,946.0582747553857,950.8449490264613,5467223
2020-12-15,941.2588415186738,947.2616255063391,928.3929749170032,945.8213923260224,3444291
2020-12-16,937.2406611437586,942.217380515471,935.1340684050373,939.242580774546,1147745
2020-12-17,943.068565390472,948.9452078133927,932.033597262167,940.0213820804194,4792824
2020-12-18,970.8958068096426,976.2889108673567,953.4004543016482,979.514016316733,1137686
2020-12-19,987.5497694463783,993.8442845525747,982.2025555223538,981.6558905563592,6250295
2020-12-20,984.3908242785587,996.0953939099367,976.9177705385023,988.9148589515538,5151923
2020-12-21,984.0164366671191,997.994431950894,978.3434795648728,988.9393839030829,6679980
2020-12-22,964.2863292062182,969.7899576912955,939.3012625991134,961.052979707708,6149534
2020-12-23,963.9292899272543,971.9526090927479,958.6638796959471,970.640480366951,4314344
2020-12-24,958.3643595903412,962.8822382683131,954.6094496431158,957.1661812511842,1049976
2020-12-25,964.5499989184677,969.8764662861074,950.2851573978518,965.942296117516,3522620
2020-12-26,948.5918868042935,954.5958266765251,946.8525494816175,949.8265827253751,3027320
2020-12-27,958.4448446012788,960.3897498331372,958.298108141164,957.8012069970421,2812105
2020-12-28,987.8257587870205,1002.7986695922616,982.1033681354974,991.8304452753449,6761703
2020-12-29,985.6770372635168,1000.9304406834858,984.4983610309833,989.5876553193964,2947238
2020-12-30,993.596197664967,1011.4399699395582,983.927821667709,984.9095240644416,7330034
2020-12-31,1007.3106865850767,1013.4833725505106,995.2574939761788,1013.8800659130475,5809045
2021-01-01,999.2276132049304,1003.1016342486372,997.6435419361491,990.9215736990444,9597467
2021-01-02,1003.7060011196621,1006.5752492014922,1003.4319438180229,1008.8878652283174,7402891
2021-01-03,1003.958782484326,1007.3165908010159,994.5891568450985,1009.6146100712673,8031845
2021-01-04,1005.920038023864,1012.5444668219384,1001.4609730341252,1000.4329130590398,6394418
2021-01-05,990.3683174004898,1010.2767462673784,981.6055116492677,988.3340301248616,1045475
2021-01-06,990.8537994012902,992.6070877278502,989.1401567956242,985.375841042365,9080552
2021-01-07,1000.7226693808083,1008.711410875947,983.5932145863101,999.6472876451252,4303364
2021-01-08,1029.7665154777594,1043.9702830293993,1015.6391368823956,1028.1804985203912,6396364
2021-01-09,1049.5230149973042,1057.1942939900237,1032.5883167654756,1053.6143733598128,4239254
2021-01-10,1094.719305890241,1095.0819532577473,1078.6141202926399,1101.8914072955108,2099577
2021-01-11,1077.9187020618135,1097.2625768919927,1075.6623629979501,1085.4408704708903,7483485
2021-01-12,1096.7245166321272,1102.401286649515,1089.386631873142,1093.6417993460516,5623037
2021-01-13,1100.7460300845623,1103.209367078035,1089.2993205213868,1099.5945293499067,7959972
2021-01-14,1148.9543677927002,1149.1430593744462,1141.9961215968622,1139.2833994733937,8232024
2021-01-15,1130.3804108839372,1143.8137756512567,1109.7395547811648,1125.825712199512,2602970
2021-01-16,1111.3963084640868,1139.4805421626284,1103.8618653558992,1116.7579711802873,9191922
2021-01-17,1098.0730529947466,1103.9023799369486,1092.7154292994114,1106.943192811844,9274125
2021-01-18,1051.4291997500395,1056.5753089637699,1028.7466312671602,1044.9400475171742,2531064
2021-01-19,1040.373316115832,1051.2364872581797,1034.0716196851738,1037.291396085957,5411887
2021-01-20,1024.5776888263829,1031.5641968911,1016.9743452149623,1024.4424150791995,9615797
2021-01-21,1027.6594911896157,1046.637354297036,1024.583782580642,1029.0990425592338,3076198
2021-01-22,1034.683666633179,1040.7254761916142,1021.2147621299495,1030.4952489406207,8466511
2021-01-23,1073.5085330961817,1077.3655643495206,1056.7455771540667,1075.784698845111,2468919
2021-01-24,1093.9142951031968,1100.3755527308576,1093.5641971415403,1091.3225969264804,4281941
2021-01-25,1081.2926319866688,1093.280962114084,1073.1459800665446,1081.2144963165879,4410580
2021-01-26,1061.8636486947146,1070.576050720867,1056.979371714722,1064.7640456187628,5999111
2021-01-27,1072.3106704210902,1077.750223984929,1065.0434561961547,1072.345103763323,4685104
2021-01-28,1043.9966673144404,1055.132715524838,1022.9769715501285,1041.7187402375764,8659791
2021-01-29,1082.2374042719557,1094.8919585182614,1080.759767848932,1081.6442851235386,2420858
2021-01-30,1107.7660885668279,1123.077177159619,1103.7191803071662,1107.2766611183624,2748982
2021-01-31,1097.3713510271716,1104.490107484861,1095.3447222596208,1095.341153508388,7563614
2021-02-01,1059.7724559735766,1061.5435273577266,1045.495982609962,1058.4011312789316,5896799
2021-02-02,1088.4683889944577,1090.065321093613,1077.8926773222368,1097.1687735457067,9466685
2021-02-03,1085.9749289777017,1099.0773138698505,1072.9387348934638,1089.0206512659026,8479816
2021-02-04,1112.859678607358,1121.9510262899355,1105.549367045607,1111.2155379485746,7007509
2021-02-05,1077.3721935687865,1081.344177283693,1066.0930657499537,1081.1265900468125,5445818
2021-02-06,1064.4571939037855,1068.64411718802,1058.744755073226,1062.6805111171052,6122964
2021-02-07,1064.5688277815393,1064.8748362061044,1051.9461909612864,1070.8131873829257,7433636
2021-02-08,1065.5691092941915,1079.191897419331,1057.9081649054967,1067.538505801682,5095077
2021-02-09,1055.9775920228274,1057.995555359682,1045.459551654856,1055.411048724605,7263998
2021-02-10,1069.1319034578653,1069.6283714090673,1061.040765722167,1071.5252457033746,5630232
2021-02-11,1046.303362221139,1060.5315827455825,1031.4269094106003,1038.0852972234277,1920114
2021-02-12,1043.323919543357,1051.1097614981643,1027.6601464403518,1037.4460022829724,9990499
2021-02-13,1045.8340657429892,1052.5847591983447,1042.4593700650937,1039.5908285248165,9147047
2021-02-14,1056.5944188909841,1079.451247563825,1053.9441312383842,1057.3495832717158,3182926
2021-02-15,1071.6321850627542,1074.9304356871287,1057.3988291585815,1080.915279235515,3485670
2021-02-16,1047.5281318169589,1049.8237931502076,1041.701465990879,1059.214880185279,4344250
2021-02-17,1015.3875767916667,1017.919787734611,1010.7585489898377,1018.6269226004727,5023278
2021-02-18,1041.334320233875,1057.760882621707,1018.7894077825518,1043.9420529381707,1537977
2021-02-19,1048.2553199492543,1049.2542604371745,1041.509605864451,1038.8154781924475,4668280
2021-02-20,1032.5632200721384,1035.4442937233268,1022.9826841685014,1029.7614950416275,3723408
2021-02-21,1064.5964696454744,1071.0681144270147,1063.9895099305854,1060.4031106398465,5784808
2021-02-22,1067.0594057913886,1069.0506359920932,1064.1933666165487,1063.7469994450043,7637640
2021-02-23,1092.2270088409605,1097.1030773556263,1075.5326638660763,1091.3087527408206,7837388
2021-02-24,1093.7019190208014,1095.8246849977577,1088.147709608788,1091.1202871669063,5654419
2021-02-25,1138.7787982220327,1151.005088960416,1132.648796602155,1127.5088749251286,9430899
2021-02-26,1178.7576969225834,1190.8578250244793,1166.1154341339845,1183.1657217776126,5622580
2021-02-27,1172.8883287970336,1174.4479145859416,1168.607840826599,1166.5972899235906,5589058
2021-02-28,1195.6792133764857,1204.0504124292354,1185.6449578274674,1197.1095258879018,8245136
2021-03-01,1211.112465531127,1225.5858242229453,1198.4586511413231,1223.6722024105086,9379966
2021-03-02,1244.2638003320615,1263.2162635996842,1219.7971371050116,1238.544015502591,3122827
2021-03-03,1220.2514136902423,1227.0716654329976,1195.160517118746,1204.8134790568724,8432300
2021-03-04,1236.9945189687892,1241.6606091882368,1223.3478919520069,1235.225590694451,8637174
2021-03-05,1263.179824748295,1282.9552084371696,1260.384993613635,1270.1333747422573,1708672
2021-03-06,1218.7477400235377,1219.5490698444244,1215.374084187057,1230.6813976935987,7921154
2021-03-07,1189.9058672600372,1196.5122190031595,1186.2480169264563,1182.5906258774066,9725977
2021-03-08,1141.375980599593,1162.8470555475392,1132.065351990857,1144.2105834145163,5507167
2021-03-09,1135.2260908027054,1151.6643223986805,1125.4577712584053,1132.5849279484053,3227039
2021-03-10,1151.5175446033656,1176.8371809656296,1144.8033055996204,1150.9075376593503,1296063
2021-03-11,1186.117354678309,1191.3364424334839,1184.1350950276526,1201.7998623564342,2383875
2021-03-12,1187.8750567772486,1193.8388336798298,1184.5183600299445,1178.9483519563641,7625169
2021-03-13,1226.5668924505246,1239.0929960802898,1223.5165294322949,1228.1230357909787,2876336
2021-03-14,1192.711157313143,1201.1598036936296,1173.5401672913733,1195.5002716339623,8541586
2021-03-15,1152.0782925013395,1154.8870676016609,1146.4218766618962,1158.3328467776266,4956778
2021-03-16,1150.7983865393956,1157.2897943207274,1142.341424834498,1151.3621808140074,3887757
2021-03-17,1159.6380245186933,1174.4849211552662,1151.951001269814,1161.4241601141057,3468665
2021-03-18,1158.8797430568538,1168.9904743011075,1145.2805922323885,1156.610375100942,7472973
2021-03-19,1110.961407663271,1118.1848918225637,1108.9503280065223,1112.4563558907,1692924
2021-03-20,1108.9812291723083,1110.0810708854913,1094.5996062955685,1107.0782602146905,3570115
2021-03-21,1080.0485853705552,1099.9931621232972,1075.7317613017542,1083.4052245722808,2661655
2021-03-22,1094.5141631510626,1106.2263924762242,1087.3849696958503,1092.4914444128287,8499066
2021-03-23,1102.5391026018494,1119.3586141313285,1096.710896982682,1104.617942251268,5672412
2021-03-24,1081.8140182784298,1089.2991767720048,1075.4706501253963,1081.6557336681365,4100498
2021-03-25,1070.6958495843426,1071.1839371694516,1057.4376041323972,1076.7241362339685,8181479
2021-03-26,1048.0139391501402,1050.5641704984932,1047.7910100608692,1047.7446324566124,4811666
2021-03-27,1046.7001677974276,1049.2251860197978,1043.4676121363404,1037.4210008875154,4819712
2021-03-28,1066.6951203402089,1070.4504780757213,1048.537676588083,1073.425547875529,2033668
2021-03-29,1045.6657370678415,1058.7526560124973,1043.148263559028,1040.9302708980033,8712079
2021-03-30,1056.2070204911504,1071.4561635987384,1028.7278607882442,1052.754457507942,6604327
2021-03-31,1045.0057841072726,1045.864268673187,1039.0961756007384,1041.8934366190513,3473199
2021-04-01,1028.4346501917594,1039.92530766896,1010.3263558689284,1035.5022489895612,9271330
2021-04-02,1026.233175575764,1029.7503367813993,1018.5021339345691,1015.274676922731,9686283
2021-04-03,1004.9851752552269,1009.5754773952235,1001.1545899929127,1020.7521290552623,1708175
2021-04-04,993.8569883719414,999.519660303986,981.0386904927705,999.1048355709818,2867306
2021-04-05,970.0466020766278,974.389583750282,963.51642925282,971.1293628271391,9652233
2021-04-06,1008.1641008606297,1014.6438009936749,1006.7682373346119,1007.8873900567598,1842840
2021-04-07,1008.8751298039643,1022.2846191176307,996.5234893834123,1010.3155718256546,5394643
2021-04-08,994.756416549901,996.7113234953854,992.6771442859667,997.348365947093,6889118
2021-04-09,999.0135743342138,1006.0966181150627,990.5167595441739,1002.2364699778944,6128643
2021-04-10,996.7692294058212,997.66368719427,990.9827502886825,999.5382765829847,1125355
2021-04-11,992.3641154568444,1006.6553219234813,986.5232745800457,992.8085987244239,5222102
2021-04-12,1004.5536553374773,1011.3483789322349,987.77856859837,1003.562470180186,1615937
2021-04-13,1019.772798118964,1038.1382987641143,1015.7480452159093,1019.001476220204,2375607
2021-04-14,1008.9529853248819,1009.3581601667532,996.8870874694833,1007.96971886825,1019477
2021-04-15,997.3335146668225,1011.6031142797541,992.89934324956,1002.9872492444854,4556210
2021-04-16,991.8471491501159,993.1177491373439,979.9783938639883,994.7907368643818,7508856
2021-04-17,946.1840702538898,952.6280725471171,940.4144015500883,932.2733258215152,3487111
2021-04-18,917.5110773250229,925.2240750078126,916.2814549752818,920.5200584654835,3009606
2021-04-19,942.5935229588406,948.7451143170211,942.4550729866836,943.5113083379784,2559757
2021-04-20,973.6042412032951,977.9483020326207,965.9624379379934,973.5131665801783,8315830
2021-04-21,968.754990316804,987.0600104419075,962.4747412626941,966.8730943655038,7156738
2021-04-22,979.9258390200474,984.3581055138897,978.7406368600234,985.4335745214744,4432207
2021-04-23,986.0258803967714,1009.9259578669199,981.8891819231872,990.697308466841,7171638
2021-04-24,1046.7430035926475,1063.3223955811907,1037.453241314072,1042.6979821355105,2881297
2021-04-25,1070.1811477034873,1078.3189619979178,1065.4995514443622,1072.3592461225387,7083059
2021-04-26,1067.4432478062404,1075.8312185410095,1059.7322367786967,1062.2573057038826,5529275
2021-04-27,1047.043543979746,1051.4982699127888,1043.1398185309529,1039.8209425167488,9519792
2021-04-28,1013.4031590122318,1023.2025257935978,995.9020527888331,1010.2275729361976,2135627
2021-04-29,1017.5269728388708,1018.0124487567228,1013.4605668570179,1021.9145159356191,1245300
2021-04-30,1002.1348271537996,1002.1709294526881,999.883183265745,1006.9106261668192,9972618
2021-05-01,973.6290276450693,984.9072025050385,964.5490525967963,976.1268019384103,1092036
2021-05-02,961.038585073335,975.4868228406546,947.4075431023903,964.5228102185101,6995802
2021-05-03,940.2503978116856,948.499800239073,923.6943859523332,942.6770820106935,7439051
2021-05-04,971.9771096825183,974.1248308727417,957.1480795324711,968.8595825483217,1853392
2021-05-05,989.1157829373367,989.3817150142066,976.6273642974807,991.2518899670539,7015877
2021-05-06,988.9580656301774,991.0188842167613,983.500419985537,992.9159229090832,9670304
2021-05-07,1018.2301194869253,1039.0196788772882,992.1817638437518,1022.0703302413455,4662340
2021-05-08,1019.805694309736,1022.3264233317269,1014.0514651686221,1025.8679974410902,1154692
2021-05-09,1002.2388436510645,1009.07395469208,1000.3891988039595,1005.7882917949264,9362101
2021-05-10,1032.7695259298612,1043.1139521576715,1016.8430842834088,1034.5843509233193,5457335
2021-05-11,1043.900923336562,1046.8353318895004,1022.9593011540799,1049.486577445999,2657888
2021-05-12,1022.2452789719883,1040.622044623423,1001.171655983984,1022.1097228116896,3585917
2021-05-13,1018.3538226704536,1024.8798704454769,1006.0483789693495,1013.8635205594841,9110129
2021-05-14,1000.5200387597657,1006.2347990097282,990.2740879795927,999.7042799343384,7147560
